ID,VIGENCIA,MES,NUCLEO NUMERO,PERSONAS_NUCLEO,EDAD,ETAPA_VIDA,GENERO,LGTBI,GESTANTE,CABEZA_DE_FAMILIA,DISCAPACIDAD,ADULTO_MAYOR,AFRODESCENDIENTE,MESTIZO,INDIGENA,RROM,AMENAZA,DESPLAZAMIENTO,RECLUTAMIENTO_FORZADO,SECUESTRO,HOMICIDIO,TORTURA,DELITOS_CONTRA_LIBERTAD_E_INTEGRIDAD_SEXUAL,MINAS_ANTIPERSONAL,ACTO_TERRORISTA,DESPOJO_Y_ABANDONO_DE_BIENES,VINCULACION_DE_NNA_GRUPOS_ARMADOS,MIGRANTES_VENEZOLANOS,ORIENTACION,ATENCION_PSICOLOGICA,APOYO,ARTICULACION_INTERINSTITUCIONAL,DECLARACION,MES_ORDEN,CURSO_VIDA,CURSO_VIDA_ORDEN,CANTIDAD,FECHA,DPTO_CCDGO,DPTO_CNMBR,MUNICIPIO_PROCEDENCIA,MPIO_CCDGO,ID_GENERADO
2647,2020,ENERO,Si,4,29,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,25-29,5,1,2020-01-01,54,NORTE DE SANTANDER,HERRAN,347,54347
2648,2020,ENERO,No,0,21,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,20-24,4,1,2020-01-01,54,NORTE DE SANTANDER,HERRAN,347,54347
2649,2020,ENERO,No,0,2,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,0-4,0,1,2020-01-01,54,NORTE DE SANTANDER,HERRAN,347,54347
2650,2020,ENERO,No,0,5,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,5-9,1,1,2020-01-01,54,NORTE DE SANTANDER,HERRAN,347,54347
2651,2020,ENERO,Si,4,58,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,55-59,11,1,2020-01-01,68,SANTANDER,SURATA,780,68780
2652,2020,ENERO,No,0,56,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,55-59,11,1,2020-01-01,68,SANTANDER,SURATA,780,68780
2653,2020,ENERO,No,0,10,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,10-14,2,1,2020-01-01,68,SANTANDER,SURATA,780,68780
2654,2020,ENERO,No,0,8,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,5-9,1,1,2020-01-01,68,SANTANDER,SURATA,780,68780
2655,2020,ENERO,Si,3,24,JOVENES,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,20-24,4,1,2020-01-01,13,BOLIVAR,MORALES,473,13473
2656,2020,ENERO,No,0,4,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,0-4,0,1,2020-01-01,13,BOLIVAR,MORALES,473,13473
2657,2020,ENERO,No,0,8,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,5-9,1,1,2020-01-01,13,BOLIVAR,MORALES,473,13473
2658,2020,ENERO,Si,7,39,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,35-39,7,1,2020-01-01,68,SANTANDER,EL GUACAMAYO,245,68245
2659,2020,ENERO,No,0,12,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,10-14,2,1,2020-01-01,68,SANTANDER,EL GUACAMAYO,245,68245
2660,2020,ENERO,No,0,11,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,10-14,2,1,2020-01-01,68,SANTANDER,EL GUACAMAYO,245,68245
2661,2020,ENERO,No,0,19,JOVENES,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,15-19,3,1,2020-01-01,68,SANTANDER,EL GUACAMAYO,245,68245
2662,2020,ENERO,No,0,79,PERSONA MAYOR,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,75-79,15,1,2020-01-01,68,SANTANDER,EL GUACAMAYO,245,68245
2663,2020,ENERO,No,0,1,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,0-4,0,1,2020-01-01,68,SANTANDER,EL GUACAMAYO,245,68245
2664,2020,ENERO,No,0,2,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,0-4,0,1,2020-01-01,68,SANTANDER,EL GUACAMAYO,245,68245
2665,2020,ENERO,Si,2,73,PERSONA MAYOR,MASCULINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,70-74,14,1,2020-01-01,54,NORTE DE SANTANDER,TOLEDO,820,54820
2666,2020,ENERO,No,0,60,PERSONA MAYOR,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,60-64,12,1,2020-01-01,54,NORTE DE SANTANDER,TOLEDO,820,54820
2667,2020,ENERO,Si,1,36,ADULTEZ,MASCULINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,35-39,7,1,2020-01-01,13,BOLIVAR,SAN PABLO,670,13670
2668,2020,ENERO,Si,4,43,ADULTEZ,MASCULINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,Si,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,40-44,8,1,2020-01-01,54,NORTE DE SANTANDER,CONVENCION,206,54206
2669,2020,ENERO,No,0,9,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,Si,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,5-9,1,1,2020-01-01,54,NORTE DE SANTANDER,CONVENCION,206,54206
2670,2020,ENERO,No,0,17,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,Si,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,15-19,3,1,2020-01-01,54,NORTE DE SANTANDER,CONVENCION,206,54206
2671,2020,ENERO,No,0,4,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,Si,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,0-4,0,1,2020-01-01,54,NORTE DE SANTANDER,CONVENCION,206,54206
2672,2020,ENERO,Si,2,25,JOVENES,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,25-29,5,1,2020-01-01,54,NORTE DE SANTANDER,CONVENCION,206,54206
2673,2020,ENERO,No,0,26,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,25-29,5,1,2020-01-01,54,NORTE DE SANTANDER,CONVENCION,206,54206
2674,2020,ENERO,Si,2,25,JOVENES,MASCULINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,25-29,5,1,2020-01-01,5,ANTIOQUIA,PUERTO BERRIO,579,5579
2675,2020,ENERO,No,0,21,JOVENES,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,20-24,4,1,2020-01-01,5,ANTIOQUIA,PUERTO BERRIO,579,5579
2676,2020,ENERO,Si,1,42,ADULTEZ,MASCULINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,40-44,8,1,2020-01-01,81,ARAUCA,ARAUCA,1,81001
2677,2020,ENERO,Si,4,28,JOVENES,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,25-29,5,1,2020-01-01,13,BOLIVAR,SAN PABLO,670,13670
2678,2020,ENERO,No,0,16,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,15-19,3,1,2020-01-01,13,BOLIVAR,SAN PABLO,670,13670
2679,2020,ENERO,No,0,8,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,5-9,1,1,2020-01-01,13,BOLIVAR,SAN PABLO,670,13670
2680,2020,ENERO,No,0,5,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,5-9,1,1,2020-01-01,13,BOLIVAR,SAN PABLO,670,13670
2681,2020,ENERO,Si,1,79,PERSONA MAYOR,MASCULINO,No,No,Si,No,Si,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,75-79,15,1,2020-01-01,54,NORTE DE SANTANDER,OCANA,498,54498
2682,2020,ENERO,Si,7,45,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,45-49,9,1,2020-01-01,54,NORTE DE SANTANDER,SAN CALIXTO,670,54670
2683,2020,ENERO,No,0,44,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,40-44,8,1,2020-01-01,54,NORTE DE SANTANDER,SAN CALIXTO,670,54670
2684,2020,ENERO,No,0,74,PERSONA MAYOR,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,70-74,14,1,2020-01-01,54,NORTE DE SANTANDER,SAN CALIXTO,670,54670
2685,2020,ENERO,No,0,67,PERSONA MAYOR,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,65-69,13,1,2020-01-01,54,NORTE DE SANTANDER,SAN CALIXTO,670,54670
2686,2020,ENERO,No,0,17,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,15-19,3,1,2020-01-01,54,NORTE DE SANTANDER,SAN CALIXTO,670,54670
2687,2020,ENERO,No,0,1,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,0-4,0,1,2020-01-01,54,NORTE DE SANTANDER,SAN CALIXTO,670,54670
2688,2020,ENERO,No,0,3,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,0-4,0,1,2020-01-01,54,NORTE DE SANTANDER,SAN CALIXTO,670,54670
2689,2020,ENERO,Si,6,39,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,35-39,7,1,2020-01-01,54,NORTE DE SANTANDER,OCANA,498,54498
2690,2020,ENERO,No,0,41,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,40-44,8,1,2020-01-01,54,NORTE DE SANTANDER,OCANA,498,54498
2691,2020,ENERO,No,0,16,ADOLESCENCIA,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,15-19,3,1,2020-01-01,54,NORTE DE SANTANDER,OCANA,498,54498
2692,2020,ENERO,No,0,1,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,0-4,0,1,2020-01-01,54,NORTE DE SANTANDER,OCANA,498,54498
2693,2020,ENERO,No,0,21,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,20-24,4,1,2020-01-01,54,NORTE DE SANTANDER,OCANA,498,54498
2694,2020,ENERO,No,0,35,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,35-39,7,1,2020-01-01,54,NORTE DE SANTANDER,OCANA,498,54498
2695,2020,ENERO,Si,5,22,JOVENES,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,20-24,4,1,2020-01-01,13,BOLIVAR,MORALES,473,13473
2696,2020,ENERO,No,0,25,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,25-29,5,1,2020-01-01,13,BOLIVAR,MORALES,473,13473
2697,2020,ENERO,No,0,3,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,0-4,0,1,2020-01-01,13,BOLIVAR,MORALES,473,13473
2698,2020,ENERO,No,0,1,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,0-4,0,1,2020-01-01,13,BOLIVAR,MORALES,473,13473
2699,2020,ENERO,No,0,14,ADOLESCENCIA,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,10-14,2,1,2020-01-01,13,BOLIVAR,MORALES,473,13473
2700,2020,ENERO,Si,1,28,JOVENES,MASCULINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,25-29,5,1,2020-01-01,81,ARAUCA,SARAVENA,736,81736
2701,2020,ENERO,Si,1,44,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,40-44,8,1,2020-01-01,54,NORTE DE SANTANDER,CONVENCION,206,54206
2702,2020,ENERO,No,0,68,PERSONA MAYOR,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,65-69,13,1,2020-01-01,54,NORTE DE SANTANDER,CONVENCION,206,54206
2703,2020,ENERO,No,0,41,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,40-44,8,1,2020-01-01,54,NORTE DE SANTANDER,CONVENCION,206,54206
2704,2020,ENERO,No,0,13,ADOLESCENCIA,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,10-14,2,1,2020-01-01,54,NORTE DE SANTANDER,CONVENCION,206,54206
2705,2020,ENERO,No,0,10,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,10-14,2,1,2020-01-01,54,NORTE DE SANTANDER,CONVENCION,206,54206
2706,2020,ENERO,Si,3,23,JOVENES,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,20-24,4,1,2020-01-01,54,NORTE DE SANTANDER,HERRAN,347,54347
2707,2020,ENERO,No,0,30,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,30-34,6,1,2020-01-01,54,NORTE DE SANTANDER,HERRAN,347,54347
2708,2020,ENERO,No,0,3,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,0-4,0,1,2020-01-01,54,NORTE DE SANTANDER,HERRAN,347,54347
2709,2020,ENERO,Si,2,44,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,40-44,8,1,2020-01-01,54,NORTE DE SANTANDER,CONVENCION,206,54206
2710,2020,ENERO,No,0,80,PERSONA MAYOR,FEMENINO,No,No,No,No,Si,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,80-84,16,1,2020-01-01,54,NORTE DE SANTANDER,CONVENCION,206,54206
2711,2020,ENERO,Si,5,44,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,40-44,8,1,2020-01-01,54,NORTE DE SANTANDER,CONVENCION,206,54206
2712,2020,ENERO,No,0,58,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,55-59,11,1,2020-01-01,54,NORTE DE SANTANDER,CONVENCION,206,54206
2713,2020,ENERO,No,0,24,JOVENES,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,20-24,4,1,2020-01-01,54,NORTE DE SANTANDER,CONVENCION,206,54206
2714,2020,ENERO,No,0,12,ADOLESCENCIA,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,10-14,2,1,2020-01-01,54,NORTE DE SANTANDER,CONVENCION,206,54206
2715,2020,ENERO,No,0,4,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,0-4,0,1,2020-01-01,54,NORTE DE SANTANDER,CONVENCION,206,54206
2716,2020,ENERO,Si,4,61,PERSONA MAYOR,MASCULINO,No,No,Si,No,Si,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,60-64,12,1,2020-01-01,68,SANTANDER,SABANA DE TORRES,655,68655
2717,2020,ENERO,No,0,43,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,40-44,8,1,2020-01-01,68,SANTANDER,SABANA DE TORRES,655,68655
2718,2020,ENERO,No,0,32,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,30-34,6,1,2020-01-01,68,SANTANDER,SABANA DE TORRES,655,68655
2719,2020,ENERO,No,0,35,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,35-39,7,1,2020-01-01,68,SANTANDER,SABANA DE TORRES,655,68655
2720,2020,ENERO,Si,2,47,ADULTEZ,MASCULINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,45-49,9,1,2020-01-01,68,SANTANDER,BUCARAMANGA,1,68001
2721,2020,ENERO,No,0,41,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,40-44,8,1,2020-01-01,68,SANTANDER,BUCARAMANGA,1,68001
2722,2020,ENERO,Si,3,38,ADULTEZ,MASCULINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,35-39,7,1,2020-01-01,20,CESAR,PELAYA,550,20550
2723,2020,ENERO,No,0,42,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,40-44,8,1,2020-01-01,20,CESAR,PELAYA,550,20550
2724,2020,ENERO,No,0,4,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,0-4,0,1,2020-01-01,20,CESAR,PELAYA,550,20550
2725,2020,ENERO,Si,4,47,ADULTEZ,MASCULINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,45-49,9,1,2020-01-01,54,NORTE DE SANTANDER,EL CARMEN,245,54245
2726,2020,ENERO,No,0,44,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,40-44,8,1,2020-01-01,54,NORTE DE SANTANDER,EL CARMEN,245,54245
2727,2020,ENERO,No,0,10,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,10-14,2,1,2020-01-01,54,NORTE DE SANTANDER,EL CARMEN,245,54245
2728,2020,ENERO,No,0,11,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,10-14,2,1,2020-01-01,54,NORTE DE SANTANDER,EL CARMEN,245,54245
2729,2020,ENERO,Si,7,28,JOVENES,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,25-29,5,1,2020-01-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
2730,2020,ENERO,No,0,50,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,50-54,10,1,2020-01-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
2731,2020,ENERO,No,0,11,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,10-14,2,1,2020-01-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
2732,2020,ENERO,No,0,9,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,5-9,1,1,2020-01-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
2733,2020,ENERO,No,0,3,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,0-4,0,1,2020-01-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
2734,2020,ENERO,No,0,8,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,5-9,1,1,2020-01-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
2735,2020,ENERO,No,0,6,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,5-9,1,1,2020-01-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
